SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit,Month,Season,Year,ProductCategory,Brand
SALE0124625,2025-05-27,P2233,2,6400.12,CUST00254,STORE002,1315.6902146732457,5,Spring,2025,Home Goods,Xpert
SALE0124626,2025-06-16,P2217,4,10276.72,CUST00814,STORE003,2064.208460399835,6,Summer,2025,Food,EcoLiving
SALE0124627,2025-01-09,P1211,4,7467.08,CUST00058,STORE003,1699.4603229490194,1,Winter,2025,Home Goods,Radiant
SALE0124628,2025-06-13,P1301,2,3315.16,CUST00742,STORE005,819.272266827502,6,Summer,2025,Tools,Pinnacle
SALE0124629,2025-02-02,P2368,4,599.96,CUST00744,STORE009,141.12482003915736,2,Winter,2025,Home Goods,HomeComforts
SALE0124630,2025-06-15,P1339,5,20036.2,CUST00961,STORE005,3601.6863344190056,6,Summer,2025,Electronics,Radiant
SALE0124631,2025-04-14,P1291,2,2913.86,CUST00184,STORE007,533.8813356242206,4,Spring,2025,Food,SwiftTech
SALE0124632,2025-05-28,P2485,4,1483.88,CUST00037,STORE009,290.6524110958687,5,Spring,2025,Electronics,Radiant
SALE0124633,2025-05-01,P1668,2,501.78,CUST00177,STORE001,81.11864793850863,5,Spring,2025,Home Goods,FusionFoods
SALE0124634,2025-05-18,P1602,3,2969.67,CUST00769,STORE002,495.4489116338605,5,Spring,2025,Books,Titan
SALE0124635,2025-01-28,P1942,2,155.58,CUST00895,STORE005,33.37095086783478,1,Winter,2025,Food,VitalityPlus
SALE0124636,2025-03-11,P1335,3,3036.54,CUST00074,STORE008,566.165625735432,3,Spring,2025,Tools,Lumiere
SALE0124637,2025-03-17,P1249,1,197.15,CUST00141,STORE008,32.279325637311025,3,Spring,2025,Tools,UrbanStride
SALE0124638,2025-06-19,P1078,3,11703.99,CUST00048,STORE008,2467.3756074270973,6,Summer,2025,Apparel,GreenGarden
SALE0124639,2025-04-06,P2498,1,548.92,CUST00798,STORE003,116.9646414926535,4,Spring,2025,Electronics,FusionFoods
SALE0124640,2025-05-29,P1033,3,2011.74,CUST00775,STORE005,324.1999064719689,5,Spring,2025,Apparel,Zestful
SALE0124641,2025-02-02,P2034,5,475.4,CUST00670,STORE003,101.09946965833028,2,Winter,2025,Food,VitalityPlus
SALE0124642,2025-01-08,P2361,5,5017.3,CUST00630,STORE010,998.6692656552528,1,Winter,2025,Tools,Nexus
SALE0124643,2025-03-18,P2372,4,9474.48,CUST00380,STORE008,1506.19212181605,3,Spring,2025,Food,Nexus
SALE0124644,2025-06-11,P1140,5,5332.6,CUST00324,STORE007,844.3091629345462,6,Summer,2025,Apparel,GreenGarden
SALE0124645,2025-01-04,P2124,4,2049.12,CUST00218,STORE006,357.53608860921946,1,Winter,2025,Books,VitalityPlus
SALE0124646,2025-03-11,P1523,2,625.04,CUST00170,STORE008,126.0784442612972,3,Spring,2025,Electronics,OptiSolve
SALE0124647,2025-02-23,P2008,1,2068.03,CUST00833,STORE009,469.6030390500332,2,Winter,2025,Electronics,Nexus
SALE0124648,2025-05-29,P2399,2,6530.62,CUST00207,STORE010,1415.5747670799492,5,Spring,2025,Food,PawsitivePet
SALE0124649,2025-02-18,P2313,2,159.98,CUST00025,STORE004,35.430606013410646,2,Winter,2025,Home Goods,GlobalGifts
SALE0124650,2025-06-25,P1359,2,1078.72,CUST00011,STORE008,229.46426873265,6,Summer,2025,Tools,Nexus
SALE0124651,2025-02-17,P2314,3,1647.69,CUST00892,STORE002,327.49221358249594,2,Winter,2025,Tools,FusionFoods
SALE0124652,2025-05-15,P2227,3,198732.99,CUST00531,STORE006,40028.15781380904,5,Spring,2025,Tools,OptiSolve
SALE0124653,2025-03-01,P1217,3,10696.65,CUST00915,STORE003,2518.6907292192145,3,Spring,2025,Tools,EleganceWear
SALE0124654,2025-04-04,P1873,3,3133.23,CUST00591,STORE007,471.4214041731269,4,Spring,2025,Books,Wavecrest
SALE0124655,2025-04-30,P1170,1,168.94,CUST00606,STORE001,36.37482961739268,4,Spring,2025,Apparel,VitalityPlus
SALE0124656,2025-03-24,P1773,2,142.08,CUST00728,STORE008,30.188554265812364,3,Spring,2025,Food,ZenithGear
SALE0124657,2025-02-16,P1900,4,9571.56,CUST00060,STORE007,1987.312115484168,2,Winter,2025,Electronics,Radiant
SALE0124658,2025-02-12,P1695,3,376.98,CUST00114,STORE002,75.571028104298,2,Winter,2025,Food,ZenithGear
SALE0124659,2025-06-24,P1121,4,1952.0,CUST00964,STORE001,345.8282887553153,6,Summer,2025,Books,GreenGarden
SALE0124660,2025-06-19,P1661,4,748.2,CUST00928,STORE002,172.24421372226269,6,Summer,2025,Tools,Quantum
SALE0124661,2025-01-20,P2402,3,905.88,CUST00216,STORE010,138.70143794165008,1,Winter,2025,Books,Wavecrest
SALE0124662,2025-03-04,P1215,4,5502.0,CUST00459,STORE001,1094.3322678114537,3,Spring,2025,Tools,TechNova
SALE0124663,2025-04-27,P1811,3,580.08,CUST00724,STORE008,109.24909133209314,4,Spring,2025,Home Goods,Evergreen
SALE0124664,2025-04-27,P1315,3,1562.31,CUST00063,STORE008,334.8013943569692,4,Spring,2025,Books,AquaFlow
SALE0124665,2025-04-30,P2322,5,1884.65,CUST00215,STORE004,307.7859757190102,4,Spring,2025,Apparel,Radiant
SALE0124666,2025-02-05,P2220,5,312.15,CUST00681,STORE004,70.07149404466155,2,Winter,2025,Apparel,Wavecrest
SALE0124667,2025-01-20,P1171,4,10372.12,CUST00932,STORE002,2111.3594864170204,1,Winter,2025,Electronics,Stellar
SALE0124668,2025-05-31,P1951,4,1621.36,CUST00809,STORE007,270.40495070422713,5,Spring,2025,Electronics,AquaFlow
SALE0124669,2025-06-03,P1380,3,4182.51,CUST00805,STORE006,990.5640004753868,6,Summer,2025,Home Goods,Nexus
SALE0124670,2025-02-21,P1109,5,4384.0,CUST00630,STORE007,816.1092969553879,2,Winter,2025,Books,Radiant
SALE0124671,2025-05-28,P1972,2,5322.16,CUST00409,STORE005,1182.9577229183587,5,Spring,2025,Apparel,TechNova
SALE0124672,2025-04-04,P2267,4,2226.6,CUST00690,STORE003,344.8671429944219,4,Spring,2025,Home Goods,YieldMaster
SALE0124673,2025-06-13,P1122,1,623.44,CUST00958,STORE010,121.17290295443104,6,Summer,2025,Apparel,Lumiere
SALE0124674,2025-02-21,P1203,5,1663.9,CUST00722,STORE006,287.7240246974699,2,Winter,2025,Books,EcoLiving
SALE0124675,2025-03-21,P1288,5,1561.8,CUST00654,STORE009,278.8222113505069,3,Spring,2025,Electronics,AquaFlow
SALE0124676,2025-04-17,P1634,2,1137.7,CUST00289,STORE007,242.1298382181914,4,Spring,2025,Apparel,VitalityPlus
SALE0124677,2025-05-09,P1046,2,756.06,CUST00277,STORE005,150.92781650578104,5,Spring,2025,Books,YieldMaster
SALE0124678,2025-02-11,P1665,5,7763.05,CUST00693,STORE009,1815.5962323368417,2,Winter,2025,Home Goods,Quantum
SALE0124679,2025-03-27,P1392,4,1539.48,CUST00155,STORE007,353.32978324904184,3,Spring,2025,Apparel,GourmetDelight
SALE0124680,2025-03-23,P2152,5,489653.25,CUST00341,STORE008,121216.57158962956,3,Spring,2025,Home Goods,SwiftTech
SALE0124681,2025-04-25,P1344,4,6607.76,CUST00804,STORE008,1617.0632362231652,4,Spring,2025,Electronics,Nexus
SALE0124682,2025-05-02,P1814,5,7361.05,CUST00183,STORE001,1741.3910420743898,5,Spring,2025,Tools,Sportique
SALE0124683,2025-03-27,P2400,1,714.24,CUST00705,STORE006,155.7242062940833,3,Spring,2025,Tools,Pinnacle
SALE0124684,2025-03-25,P1936,4,2538.44,CUST00986,STORE009,576.7307535330964,3,Spring,2025,Books,ArtisanCrafts
SALE0124685,2025-05-27,P1254,5,423.1,CUST00852,STORE007,89.36492759372341,5,Spring,2025,Electronics,Stellar
SALE0124686,2025-04-29,P1082,1,909.49,CUST00377,STORE002,220.77798379946813,4,Spring,2025,Electronics,Unify
SALE0124687,2025-01-31,P1024,5,214568.8,CUST00611,STORE003,50085.45101620056,1,Winter,2025,Home Goods,EleganceWear
SALE0124688,2025-06-06,P1775,1,53277.37,CUST00649,STORE006,9195.109957163972,6,Summer,2025,Electronics,PawsitivePet
SALE0124689,2025-01-24,P1179,4,2989.76,CUST00111,STORE008,711.028168679841,1,Winter,2025,Tools,Radiant
SALE0124690,2025-04-01,P2452,2,452.2,CUST00925,STORE002,82.84879081153342,4,Spring,2025,Food,Sportique
SALE0124691,2025-02-05,P2004,5,5078.35,CUST00791,STORE008,934.2538996080126,2,Winter,2025,Books,Zestful
SALE0124692,2025-03-07,P1006,3,7138.17,CUST00852,STORE006,1626.7971353013647,3,Spring,2025,Food,StylePro
SALE0124693,2025-02-27,P2264,4,6354.4,CUST00913,STORE001,1238.6735757456693,2,Winter,2025,Electronics,Stellar
SALE0124694,2025-02-08,P2082,5,720.2,CUST00804,STORE006,162.77167503715384,2,Winter,2025,Tools,GourmetDelight
SALE0124695,2025-04-25,P1141,4,9590.56,CUST00479,STORE005,2153.579502810281,4,Spring,2025,Home Goods,PrimeTools
SALE0124696,2025-01-29,P1186,4,1332.6,CUST00377,STORE004,296.2718829267451,1,Winter,2025,Home Goods,Vanguard
SALE0124697,2025-04-03,P1913,4,1494.68,CUST00008,STORE003,244.76881733007016,4,Spring,2025,Electronics,FusionFoods
SALE0124698,2025-01-04,P1189,1,1273.89,CUST00849,STORE002,269.8961746862721,1,Winter,2025,Apparel,UrbanStride
SALE0124699,2025-05-02,P1294,4,5501.16,CUST00943,STORE004,1275.0320950125138,5,Spring,2025,Home Goods,GlobalGifts
SALE0124700,2025-05-18,P1881,2,412.5,CUST00120,STORE003,95.70547355336856,5,Spring,2025,Food,Titan
SALE0124701,2025-05-10,P1675,2,2114.8,CUST00361,STORE001,376.81054857996776,5,Spring,2025,Tools,Lumiere
SALE0124702,2025-06-11,P1808,4,2364.08,CUST00597,STORE001,425.68812834817817,6,Summer,2025,Food,AquaFlow
SALE0124703,2025-01-29,P1516,3,12527.34,CUST00842,STORE005,2294.755849992248,1,Winter,2025,Books,Pinnacle
SALE0124704,2025-03-19,P2249,1,128.93,CUST00456,STORE006,26.2344908025494,3,Spring,2025,Electronics,Unify
SALE0124705,2025-02-15,P1004,4,849.8,CUST00368,STORE009,205.19093517528069,2,Winter,2025,Tools,Titan
SALE0124706,2025-06-26,P2060,1,139.32,CUST00501,STORE003,31.24923211206836,6,Summer,2025,Home Goods,Wavecrest
SALE0124707,2025-02-04,P2324,4,688.32,CUST00488,STORE001,162.51164881657957,2,Winter,2025,Books,GlobalGifts
SALE0124708,2025-03-15,P1314,2,929.28,CUST00107,STORE005,230.92714299524272,3,Spring,2025,Food,FusionFoods
SALE0124709,2025-01-21,P1576,1,838.98,CUST00767,STORE009,153.30118573043603,1,Winter,2025,Electronics,HomeComforts
SALE0124710,2025-01-31,P2421,5,1163.15,CUST00999,STORE010,227.54459732642428,1,Winter,2025,Food,UrbanStride
SALE0124711,2025-02-14,P2101,2,1759.38,CUST00759,STORE002,325.75662003191457,2,Winter,2025,Books,VitalityPlus
SALE0124712,2025-02-07,P2466,1,672.22,CUST00349,STORE007,131.52741482293987,2,Winter,2025,Books,UrbanStride
SALE0124713,2025-06-11,P1128,4,427.44,CUST00458,STORE010,95.03115255763898,6,Summer,2025,Home Goods,Lumiere
SALE0124714,2025-05-07,P1832,2,1166.4,CUST00643,STORE001,285.0744301212712,5,Spring,2025,Apparel,UrbanStride
SALE0124715,2025-05-30,P1308,4,337.36,CUST00131,STORE009,65.94546102197936,5,Spring,2025,Food,Wavecrest
SALE0124716,2025-05-06,P1448,3,2296.41,CUST00054,STORE006,387.4304508500804,5,Spring,2025,Food,SwiftTech
SALE0124717,2025-01-17,P1243,3,60350.7,CUST00362,STORE003,11766.997397674026,1,Winter,2025,Home Goods,VitalityPlus
SALE0124718,2025-05-11,P1089,2,4962.28,CUST00774,STORE004,924.611943805836,5,Spring,2025,Apparel,BrightSpark
SALE0124719,2025-01-05,P1666,5,2598.4,CUST00652,STORE001,393.1785611096249,1,Winter,2025,Books,DreamSleep
SALE0124720,2025-04-16,P2154,3,3626.91,CUST00396,STORE005,855.9746819581603,4,Spring,2025,Food,ArtisanCrafts
SALE0124721,2025-05-11,P1738,5,191.4,CUST00188,STORE001,36.44543398371232,5,Spring,2025,Apparel,Lumiere
SALE0124722,2025-05-26,P2159,1,25155.44,CUST00634,STORE002,5650.042227047974,5,Spring,2025,Electronics,Pinnacle
SALE0124723,2025-06-16,P1639,1,266.08,CUST00495,STORE005,48.00383123011464,6,Summer,2025,Home Goods,Wavecrest
SALE0124724,2025-04-07,P2275,5,9597.45,CUST00927,STORE002,1952.0922997282696,4,Spring,2025,Tools,UrbanStride
SALE0124725,2025-05-26,P1889,2,116451.42,CUST00839,STORE005,20179.97326283638,5,Spring,2025,Food,ArtisanCrafts
SALE0124726,2025-06-08,P2357,3,3793.98,CUST00091,STORE001,626.6602839146325,6,Summer,2025,Apparel,Sportique
SALE0124727,2025-03-16,P1633,5,33679.25,CUST00919,STORE008,6094.545871608591,3,Spring,2025,Apparel,Evergreen
SALE0124728,2025-02-23,P2201,1,237.93,CUST00848,STORE003,44.030804605975945,2,Winter,2025,Home Goods,Vanguard
SALE0124729,2025-04-10,P1760,1,90.95,CUST00130,STORE005,20.86984445753064,4,Spring,2025,Apparel,Pinnacle
SALE0124730,2025-01-12,P1276,5,310392.45,CUST00430,STORE004,67660.66440091889,1,Winter,2025,Books,Radiant
SALE0124731,2025-06-26,P1046,2,756.06,CUST00104,STORE003,164.00082890057507,6,Summer,2025,Books,Nexus
SALE0124732,2025-05-12,P1640,3,6894.03,CUST00336,STORE006,1043.8362647096556,5,Spring,2025,Apparel,Unify
SALE0124733,2025-05-26,P1435,4,270462.44,CUST00923,STORE009,44505.1150300598,5,Spring,2025,Home Goods,AquaFlow
SALE0124734,2025-03-21,P1689,3,5418.21,CUST00453,STORE001,819.9639166037741,3,Spring,2025,Books,Evergreen
SALE0124735,2025-05-23,P1135,5,2442.6,CUST00438,STORE008,383.5653201324705,5,Spring,2025,Home Goods,Xpert
SALE0124736,2025-03-18,P1693,3,2109.48,CUST00675,STORE009,317.9937614956609,3,Spring,2025,Apparel,Evergreen
SALE0124737,2025-04-06,P1569,1,1015.83,CUST00582,STORE004,183.2648539730832,4,Spring,2025,Apparel,GlobalGifts
SALE0124738,2025-05-01,P1538,1,244.65,CUST00493,STORE001,47.50814956764243,5,Spring,2025,Home Goods,AquaFlow
SALE0124739,2025-06-04,P2403,4,1013.2,CUST00432,STORE003,252.8041763100399,6,Summer,2025,Food,Stellar
SALE0124740,2025-02-07,P1223,1,1071.77,CUST00345,STORE010,230.63313757494515,2,Winter,2025,Books,Vanguard
SALE0124741,2025-03-12,P2095,5,10870.6,CUST00709,STORE009,2058.3380208931576,3,Spring,2025,Tools,GlobalGifts
SALE0124742,2025-04-30,P1676,5,98659.95,CUST00181,STORE005,18134.09621100804,4,Spring,2025,Food,Radiant
SALE0124743,2025-02-11,P2391,2,3056.58,CUST00898,STORE010,534.964567147276,2,Winter,2025,Electronics,ArtisanCrafts
SALE0124744,2025-01-22,P1937,3,1587.03,CUST00862,STORE009,334.03451868926027,1,Winter,2025,Tools,StylePro
SALE0124745,2025-03-08,P1479,5,10278.1,CUST00561,STORE006,1790.478510414616,3,Spring,2025,Electronics,YieldMaster
SALE0124746,2025-05-01,P1763,3,771.9,CUST00038,STORE001,178.50877903568724,5,Spring,2025,Food,GreenGarden
SALE0124747,2025-02-15,P1187,4,5006.16,CUST00232,STORE010,994.986784102958,2,Winter,2025,Food,GreenGarden
SALE0124748,2025-06-13,P2327,1,210.16,CUST00196,STORE007,52.52222675721008,6,Summer,2025,Food,Xpert
SALE0124749,2025-01-22,P1223,3,3215.31,CUST00468,STORE010,537.7131961263793,1,Winter,2025,Books,UrbanStride
SALE0124750,2025-03-17,P2114,1,2339.45,CUST00626,STORE008,519.5092895144902,3,Spring,2025,Electronics,Evergreen
SALE0124751,2025-06-20,P2315,5,7763.9,CUST00095,STORE003,1570.7506556536778,6,Summer,2025,Food,Vanguard
SALE0124752,2025-03-25,P1951,2,810.68,CUST00655,STORE002,167.3078268392212,3,Spring,2025,Electronics,PrimeTools
SALE0124753,2025-03-19,P1859,3,12678.0,CUST00118,STORE002,2771.881585411728,3,Spring,2025,Electronics,GourmetDelight
SALE0124754,2025-03-04,P2276,3,4121.85,CUST00990,STORE007,977.1479860992694,3,Spring,2025,Electronics,SwiftTech
SALE0124755,2025-02-13,P1678,5,277.85,CUST00228,STORE006,65.0929133399958,2,Winter,2025,Books,GlobalGifts
SALE0124756,2025-02-22,P2326,1,2175.17,CUST00459,STORE001,434.6284313590477,2,Winter,2025,Tools,EcoLiving
SALE0124757,2025-04-29,P1054,3,5570.31,CUST00516,STORE001,1228.9414566053465,4,Spring,2025,Books,Pinnacle
SALE0124758,2025-04-12,P2306,4,5210.2,CUST00128,STORE003,1034.9586499250363,4,Spring,2025,Tools,PawsitivePet
SALE0124759,2025-06-01,P2054,3,1620.3,CUST00864,STORE009,308.0039390566713,6,Summer,2025,Tools,OptiSolve
SALE0124760,2025-03-08,P1126,5,1740.3,CUST00903,STORE006,374.69414316048886,3,Spring,2025,Home Goods,GreenGarden
SALE0124761,2025-03-15,P1762,5,789.65,CUST00814,STORE004,172.8696853416824,3,Spring,2025,Electronics,Xpert
SALE0124762,2025-01-21,P2200,2,533.82,CUST00226,STORE010,106.65568391017013,1,Winter,2025,Electronics,ArtisanCrafts
SALE0124763,2025-05-21,P1391,1,1746.83,CUST00948,STORE006,375.3366286586225,5,Spring,2025,Books,Radiant
SALE0124764,2025-06-21,P1392,1,384.87,CUST00418,STORE006,79.29566473790875,6,Summer,2025,Apparel,DreamSleep
SALE0124765,2025-04-02,P1471,3,551.31,CUST00409,STORE001,111.1403787587888,4,Spring,2025,Home Goods,DreamSleep
SALE0124766,2025-01-02,P1770,3,414.72,CUST00181,STORE002,90.44425146980022,1,Winter,2025,Tools,Lumiere
SALE0124767,2025-01-23,P1556,1,718.67,CUST00484,STORE005,170.9513143197933,1,Winter,2025,Apparel,EcoLiving
SALE0124768,2025-05-17,P2012,3,110.55,CUST00524,STORE010,21.442405680925937,5,Spring,2025,Electronics,ZenithGear
SALE0124769,2025-04-07,P1092,5,987.75,CUST00182,STORE007,216.5130527969122,4,Spring,2025,Tools,PawsitivePet
SALE0124770,2025-04-22,P1797,3,1398.57,CUST00566,STORE010,228.40152352752816,4,Spring,2025,Electronics,Lumiere
SALE0124771,2025-01-31,P1408,1,98.77,CUST00829,STORE005,15.673750733882091,1,Winter,2025,Home Goods,GourmetDelight
SALE0124772,2025-03-09,P1927,4,325.92,CUST00013,STORE001,70.00325794437644,3,Spring,2025,Books,EcoLiving
SALE0124773,2025-04-01,P1420,4,380.32,CUST00948,STORE006,83.88255488434233,4,Spring,2025,Apparel,Xpert
SALE0124774,2025-03-28,P2016,1,555.37,CUST00188,STORE002,126.75965775889196,3,Spring,2025,Food,Sportique
SALE0124775,2025-03-02,P2366,2,885.1,CUST00938,STORE008,155.93590363443553,3,Spring,2025,Electronics,Nexus
SALE0124776,2025-06-13,P2396,3,32764.53,CUST00943,STORE010,6978.026730014275,6,Summer,2025,Food,YieldMaster
SALE0124777,2025-05-30,P1715,2,414.34,CUST00037,STORE005,79.52011845645227,5,Spring,2025,Electronics,Stellar
SALE0124778,2025-03-06,P1306,2,1873.4,CUST00209,STORE006,406.5056636412642,3,Spring,2025,Home Goods,EcoLiving
SALE0124779,2025-04-24,P1336,3,188787.6,CUST00966,STORE005,44028.6592657043,4,Spring,2025,Electronics,Nexus
SALE0124780,2025-01-14,P2229,1,305.33,CUST00074,STORE004,54.7353899685263,1,Winter,2025,Food,BrightSpark
SALE0124781,2025-04-16,P2464,3,922.92,CUST00467,STORE001,181.4635248184916,4,Spring,2025,Electronics,VitalityPlus
SALE0124782,2025-03-29,P1821,4,6181.24,CUST00268,STORE009,1392.263861024048,3,Spring,2025,Tools,OptiSolve
SALE0124783,2025-03-12,P2327,3,630.48,CUST00398,STORE003,152.88409434153968,3,Spring,2025,Food,YieldMaster
SALE0124784,2025-06-17,P1783,3,76268.31,CUST00180,STORE009,16526.984923356464,6,Summer,2025,Home Goods,StylePro
SALE0124785,2025-06-27,P1365,2,470.72,CUST01000,STORE004,104.29932801084084,6,Summer,2025,Home Goods,Unify
SALE0124786,2025-05-26,P2293,4,365.64,CUST00882,STORE010,86.51566872894443,5,Spring,2025,Home Goods,Nexus
SALE0124787,2025-05-20,P1789,3,1183.26,CUST00590,STORE005,284.8128093372862,5,Spring,2025,Electronics,UrbanStride
SALE0124788,2025-01-18,P2391,2,3056.58,CUST00587,STORE010,589.0853710899861,1,Winter,2025,Electronics,Wavecrest
SALE0124789,2025-06-12,P2197,5,1444.5,CUST00238,STORE008,274.779522192906,6,Summer,2025,Home Goods,PawsitivePet
SALE0124790,2025-04-20,P1830,5,475.4,CUST00966,STORE004,109.1119549532974,4,Spring,2025,Apparel,Pinnacle
SALE0124791,2025-05-11,P2444,4,1561.72,CUST00250,STORE004,363.7876799897738,5,Spring,2025,Apparel,FusionFoods
SALE0124792,2025-03-28,P1620,4,2623.96,CUST00275,STORE005,417.9499209232668,3,Spring,2025,Electronics,ArtisanCrafts
SALE0124793,2025-04-29,P1153,5,1807.1,CUST00604,STORE010,376.3699487133304,4,Spring,2025,Food,PrimeTools
SALE0124794,2025-02-20,P2135,5,7432.05,CUST00675,STORE002,1550.0301203178449,2,Winter,2025,Tools,YieldMaster
SALE0124795,2025-01-19,P1247,1,491.53,CUST00379,STORE005,78.7048576947913,1,Winter,2025,Tools,VitalityPlus
SALE0124796,2025-04-07,P1329,5,1097.6,CUST00225,STORE001,256.55118104172715,4,Spring,2025,Home Goods,EcoLiving
SALE0124797,2025-03-17,P1789,2,788.84,CUST00483,STORE001,141.83641346559324,3,Spring,2025,Electronics,StylePro
SALE0124798,2025-02-19,P2401,4,417.88,CUST00676,STORE004,63.85693651926112,2,Winter,2025,Electronics,StylePro
SALE0124799,2025-06-17,P1317,5,2227.4,CUST00781,STORE010,501.244414459319,6,Summer,2025,Home Goods,PawsitivePet
SALE0124800,2025-02-17,P1482,5,5815.4,CUST00307,STORE007,1306.0865206236488,2,Winter,2025,Apparel,TechNova
SALE0124801,2025-01-03,P1820,4,576.84,CUST00407,STORE008,112.8399790302457,1,Winter,2025,Books,EleganceWear
SALE0124802,2025-01-29,P2294,1,1667.64,CUST00423,STORE004,343.2651454201148,1,Winter,2025,Food,PawsitivePet
SALE0124803,2025-05-06,P2353,2,785.94,CUST00100,STORE006,128.12287294641868,5,Spring,2025,Apparel,Evergreen
SALE0124804,2025-02-11,P2401,3,313.41,CUST00728,STORE006,70.39897345157593,2,Winter,2025,Electronics,UrbanStride
SALE0124805,2025-03-17,P1118,3,367.35,CUST00360,STORE004,67.74071327170417,3,Spring,2025,Apparel,Quantum
SALE0124806,2025-05-19,P2495,4,935.04,CUST00716,STORE009,201.70216771715377,5,Spring,2025,Tools,Radiant
SALE0124807,2025-03-23,P2326,3,6525.51,CUST00984,STORE004,1319.7856014479898,3,Spring,2025,Tools,SwiftTech
SALE0124808,2025-04-05,P1529,3,3929.28,CUST00549,STORE003,783.2448408335351,4,Spring,2025,Books,Wavecrest
SALE0124809,2025-02-11,P1043,4,3411.28,CUST00410,STORE002,605.0647286515316,2,Winter,2025,Tools,FusionFoods
SALE0124810,2025-01-28,P1981,4,1198.72,CUST00320,STORE007,223.04643186142715,1,Winter,2025,Home Goods,Titan
SALE0124811,2025-01-09,P1197,2,605.52,CUST00545,STORE002,120.59815795061569,1,Winter,2025,Tools,ZenithGear
SALE0124812,2025-01-27,P1248,1,203.19,CUST00854,STORE006,39.087189221052455,1,Winter,2025,Electronics,Wavecrest
SALE0124813,2025-04-28,P1265,2,4684.64,CUST00970,STORE001,748.5649242148794,4,Spring,2025,Home Goods,BrightSpark
SALE0124814,2025-01-13,P2017,2,556.34,CUST00344,STORE010,108.12179512653732,1,Winter,2025,Home Goods,Unify
SALE0124815,2025-06-15,P2143,3,303489.66,CUST00010,STORE002,50094.07770098858,6,Summer,2025,Home Goods,Lumiere
SALE0124816,2025-03-27,P1643,4,2050.16,CUST00567,STORE002,379.9403499603195,3,Spring,2025,Home Goods,EcoLiving
SALE0124817,2025-04-29,P2430,4,784.52,CUST00803,STORE005,174.05180771784185,4,Spring,2025,Electronics,VitalityPlus
SALE0124818,2025-02-08,P1055,2,2622.4,CUST00240,STORE002,492.8818867520734,2,Winter,2025,Home Goods,Lumiere
SALE0124819,2025-04-01,P1089,2,4962.28,CUST00188,STORE002,761.8519302920828,4,Spring,2025,Apparel,SwiftTech
SALE0124820,2025-06-17,P1590,4,7125.36,CUST00228,STORE007,1225.8459732503825,6,Summer,2025,Electronics,Nexus
SALE0124821,2025-06-27,P1893,4,2150.88,CUST00219,STORE003,388.5567861688313,6,Summer,2025,Apparel,TechNova
SALE0124822,2025-03-05,P1402,3,165111.03,CUST00965,STORE004,28077.684446369545,3,Spring,2025,Tools,VitalityPlus
SALE0124823,2025-03-11,P1176,3,3665.01,CUST00896,STORE009,745.7627868195945,3,Spring,2025,Books,GourmetDelight
SALE0124824,2025-01-23,P1930,3,1116.54,CUST00718,STORE004,189.13560473972973,1,Winter,2025,Home Goods,Evergreen
SALE0124825,2025-04-10,P2098,5,328626.4,CUST00432,STORE009,74410.18329517168,4,Spring,2025,Apparel,Xpert
SALE0124826,2025-05-15,P1777,3,175.8,CUST00856,STORE010,37.22262147310158,5,Spring,2025,Books,EcoLiving
SALE0124827,2025-05-16,P2430,1,196.13,CUST00506,STORE009,45.6157999344837,5,Spring,2025,Electronics,Xpert
SALE0124828,2025-05-30,P1981,4,1198.72,CUST00587,STORE009,212.2641252890015,5,Spring,2025,Home Goods,Stellar
SALE0124829,2025-05-02,P2454,4,117989.0,CUST00086,STORE006,18616.851861817693,5,Spring,2025,Apparel,BrightSpark
SALE0124830,2025-04-15,P1902,1,137.1,CUST00572,STORE008,22.25012977875327,4,Spring,2025,Apparel,Lumiere
SALE0124831,2025-05-14,P2045,5,2878.9,CUST00003,STORE005,619.867674674603,5,Spring,2025,Electronics,Vanguard
SALE0124832,2025-02-26,P1281,4,9253.56,CUST00323,STORE004,1528.345470541116,2,Winter,2025,Books,GreenGarden
SALE0124833,2025-05-01,P2303,1,60888.68,CUST00356,STORE002,10830.744435384966,5,Spring,2025,Home Goods,GlobalGifts
SALE0124834,2025-01-16,P1619,5,260.85,CUST00651,STORE006,51.55214177253861,1,Winter,2025,Home Goods,PawsitivePet
SALE0124835,2025-02-08,P2406,1,433.21,CUST00153,STORE005,107.83043870921772,2,Winter,2025,Electronics,ArtisanCrafts
SALE0124836,2025-01-06,P2086,3,683.19,CUST00951,STORE008,163.39058210968483,1,Winter,2025,Home Goods,Radiant
SALE0124837,2025-02-11,P1420,1,95.08,CUST00065,STORE003,16.88519530186338,2,Winter,2025,Apparel,Evergreen
SALE0124838,2025-02-15,P2142,3,841.26,CUST00397,STORE007,206.5798924620057,2,Winter,2025,Books,EleganceWear
SALE0124839,2025-04-21,P1913,4,1494.68,CUST00907,STORE007,236.47484023117653,4,Spring,2025,Electronics,FusionFoods
SALE0124840,2025-02-21,P2275,5,9597.45,CUST00067,STORE007,1485.4416425133995,2,Winter,2025,Tools,Wavecrest
SALE0124841,2025-02-19,P2158,5,380274.15,CUST00735,STORE008,62013.674725631485,2,Winter,2025,Tools,Quantum
SALE0124842,2025-04-15,P2144,3,2385.15,CUST00441,STORE004,554.3050305671593,4,Spring,2025,Books,ZenithGear
